number_of_items,total_price,total_freight,number_of_payments,total_payment_value,purchase_hour,purchase_weekday,purchase_month,estimated_delivery_days,customer_state,distance_km
1.0,129.9,9.72,1.0,139.62,18,Sunday,2018-02,14.20917824074074,SP,83.69553774038478
1.0,15.0,9.34,1.0,24.34,19,Sunday,2018-02,14.207233796296297,SP,16.2026568517845
1.0,74.9,15.27,1.0,90.17,19,Sunday,2018-02,32.20122685185185,SC,561.8492682252536
1.0,98.9,7.95,1.0,106.85,19,Sunday,2018-02,14.195601851851851,SP,8.18475873134625
1.0,219.9,24.41,1.0,244.31,19,Sunday,2018-02,31.194918981481482,MT,1055.4398091187843
1.0,99.99,19.94,1.0,119.93,19,Sunday,2018-02,44.19355324074074,MG,919.6952598092026
1.0,75.0,15.28,1.0,90.28,19,Sunday,2018-02,28.189722222222223,PR,563.3489807777163
1.0,30.0,15.1,1.0,45.1,19,Sunday,2018-02,24.186296296296295,PR,538.1438605594719
1.0,56.99,16.16,1.0,73.15,19,Sunday,2018-02,23.183425925925928,RJ,595.7221146236217
1.0,39.9,13.37,1.0,53.27,19,Sunday,2018-02,22.182986111111113,SP,181.64999076557822
1.0,188.0,17.97,2.0,205.97000000000003,19,Sunday,2018-02,23.182569444444443,SC,48.37547216353183
1.0,39.0,16.11,3.0,55.11,19,Sunday,2018-02,25.178958333333334,MG,243.06108205433105
1.0,29.99,15.1,1.0,45.09,19,Sunday,2018-02,28.175520833333334,SC,682.8830928300813
1.0,150.0,12.55,1.0,162.55,19,Sunday,2018-02,22.1734375,SP,343.4275922164356
1.0,179.0,51.12,2.0,230.12,19,Sunday,2018-02,30.17263888888889,PR,611.7392844641581
1.0,149.0,23.84,1.0,172.84,20,Sunday,2018-02,25.16320601851852,MG,712.5704109465605
1.0,235.0,22.45,1.0,257.45,20,Sunday,2018-02,28.163020833333334,MS,1926.8965039192435
1.0,99.8,61.44,1.0,161.24,20,Sunday,2018-02,24.15978009259259,DF,770.9737776847479
1.0,325.0,17.02,1.0,342.02,20,Sunday,2018-02,24.155856481481482,PR,615.6707200474843
1.0,21.49,12.6,1.0,34.09,20,Sunday,2018-02,23.152997685185184,SC,83.95254183735543
1.0,17.5,15.1,1.0,34.82,20,Sunday,2018-02,30.14957175925926,SP,482.9429765588588
1.0,99.0,14.44,1.0,113.44,20,Sunday,2018-02,25.136238425925924,SC,482.72016125974017
1.0,99.99,47.23,1.0,147.22,20,Sunday,2018-02,49.136064814814816,PB,2523.407732450743
3.0,299.70000000000005,87.30000000000001,1.0,387.0,20,Sunday,2018-02,31.131689814814816,CE,2034.815086305453
1.0,24.99,15.1,1.0,40.09,21,Sunday,2018-02,25.11914351851852,MG,1045.5725121440043
1.0,39.0,16.6,1.0,55.6,21,Sunday,2018-02,23.11546296296296,ES,732.2441221107315
1.0,48.9,15.1,1.0,64.0,21,Sunday,2018-02,28.10966435185185,SP,442.5390653784216
1.0,12.25,21.15,1.0,33.4,21,Sunday,2018-02,24.104282407407407,MA,2350.841370936479
1.0,169.0,27.5,3.0,196.5,21,Sunday,2018-02,23.098333333333333,MG,452.379365627222
1.0,122.99,14.61,1.0,137.6,21,Sunday,2018-02,29.08476851851852,RS,871.4937737171642
1.0,49.99,14.1,1.0,64.09,22,Sunday,2018-02,22.06997685185185,RJ,344.70834236406034
1.0,24.9,15.1,1.0,40.0,22,Sunday,2018-02,30.06690972222222,RS,1067.3859883987461
1.0,13.65,25.38,1.0,39.03,22,Sunday,2018-02,39.06144675925926,AC,2707.559700861829
1.0,455.0,21.73,1.0,476.73,22,Sunday,2018-02,31.05929398148148,MT,1303.7878959642667
1.0,49.9,13.37,1.0,63.27,22,Sunday,2018-02,22.04976851851852,SP,428.2459002295779
1.0,33.0,8.27,1.0,41.27,22,Sunday,2018-02,14.04482638888889,SP,95.39536756304477
1.0,89.9,15.38,1.0,105.28,22,Sunday,2018-02,24.04366898148148,MG,542.2500367247708
2.0,399.8,28.69,1.0,428.49,23,Sunday,2018-02,17.038055555555555,SP,128.58870718087783
2.0,27.98,30.2,1.0,58.18,23,Sunday,2018-02,25.023391203703703,RJ,301.5325061713111
1.0,12.25,7.78,1.0,20.03,23,Sunday,2018-02,14.022708333333334,SP,4.320249733573837
1.0,199.9,21.89,1.0,221.79,23,Sunday,2018-02,30.022314814814816,SC,365.57547556186097
1.0,209.0,16.21,2.0,225.21,23,Sunday,2018-02,25.02017361111111,MG,487.4358082633351
1.0,30.5,7.78,1.0,38.28,23,Sunday,2018-02,14.017824074074074,SP,23.233467144807257
1.0,108.0,16.52,1.0,124.52,23,Sunday,2018-02,32.01775462962963,RS,773.3355685109264
1.0,39.0,17.92,1.0,56.92,23,Sunday,2018-02,30.016273148148148,BA,1690.3438580613215
1.0,144.9,17.72,1.0,162.62,23,Sunday,2018-02,22.007546296296297,SP,486.4444944895673
2.0,159.8,42.1,1.0,201.9,23,Sunday,2018-02,24.004050925925927,PR,381.7414850348524
1.0,49.9,13.37,1.0,63.27,23,Sunday,2018-02,22.000671296296296,SP,443.9430617848042
1.0,150.0,15.8,1.0,165.8,0,Monday,2018-02,24.999282407407406,MG,238.87083080845335
1.0,75.99,12.87,1.0,88.86,0,Monday,2018-02,21.995555555555555,SP,352.9916937047592
1.0,99.9,13.72,1.0,113.62,0,Monday,2018-02,21.99107638888889,SP,307.19793252299235
1.0,127.0,34.69,1.0,161.69,0,Monday,2018-02,30.98059027777778,MA,1875.3942902250055
1.0,99.99,38.25,1.0,138.24,0,Monday,2018-02,43.97758101851852,BA,1796.197827933053
1.0,49.9,13.37,1.0,63.27,0,Monday,2018-02,21.974108796296296,SP,386.743623149741
1.0,148.9,21.88,2.0,170.78,0,Monday,2018-02,28.967627314814816,PR,347.193606582971
2.0,151.8,53.7,1.0,205.5,0,Monday,2018-02,22.963680555555555,RJ,349.67463622958775
1.0,29.99,7.78,1.0,37.77,1,Monday,2018-02,13.949027777777777,SP,92.4825492950569
1.0,28.45,13.37,1.0,41.82,1,Monday,2018-02,36.945590277777775,MG,469.595888150468
1.0,107.0,12.25,1.0,119.25,2,Monday,2018-02,21.89084490740741,SP,304.53464211927695
1.0,35.9,16.11,1.0,52.01,2,Monday,2018-02,27.881747685185186,SP,371.9288027026716
1.0,68.9,12.61,1.0,81.51,3,Monday,2018-02,24.868715277777778,SP,521.9524415353148
1.0,74.9,12.65,1.0,87.55,3,Monday,2018-02,27.868703703703705,SP,521.9524415353148
1.0,69.0,14.23,1.0,83.23,3,Monday,2018-02,22.85550925925926,DF,870.9510295490546
1.0,27.9,15.1,1.0,43.0,5,Monday,2018-02,24.782268518518517,MG,541.0174780842068
1.0,205.0,13.77,1.0,218.77,7,Monday,2018-02,21.688680555555557,SP,138.88809440792093
1.0,139.9,16.61,1.0,156.51,7,Monday,2018-02,21.68005787037037,SP,424.60947521548854
1.0,29.9,15.1,1.0,45.0,8,Monday,2018-02,22.65212962962963,MG,496.74743599329076
1.0,229.99,12.81,1.0,242.8,8,Monday,2018-02,13.645011574074074,SP,11.999884861018542
2.0,30.0,32.22,1.0,62.22,9,Monday,2018-02,27.621412037037036,PR,636.9521255700795
1.0,19.5,11.85,1.0,31.35,9,Monday,2018-02,21.617002314814815,SP,353.9962456796532
1.0,68.9,15.23,1.0,84.13,9,Monday,2018-02,27.615243055555556,RS,641.1792612655149
1.0,26.9,8.27,1.0,35.17,9,Monday,2018-02,13.613715277777779,SP,75.6242268969443
1.0,35.9,16.11,1.0,52.01,9,Monday,2018-02,29.60744212962963,MS,568.0309902592738
1.0,49.99,16.11,1.0,66.1,9,Monday,2018-02,23.602013888888887,MG,539.9952317795362
1.0,144.99,18.26,1.0,163.25,9,Monday,2018-02,31.59576388888889,RS,807.9363419267925
1.0,61.72,15.18,1.0,76.9,9,Monday,2018-02,28.583703703703705,SP,233.34055045471405
1.0,59.0,7.78,1.0,66.78,10,Monday,2018-02,13.581469907407408,SP,28.13710938276201
1.0,97.9,17.94,1.0,115.84,10,Monday,2018-02,24.57834490740741,SC,
1.0,159.0,20.6,1.0,179.6,10,Monday,2018-02,28.5765625,ES,799.4969932743098
2.0,106.0,24.58,1.0,130.58,10,Monday,2018-02,21.574375,SP,351.64747741801887
1.0,53.99,11.88,1.0,65.87,10,Monday,2018-02,21.574363425925927,SP,351.64747741801887
1.0,99.99,14.43,1.0,114.42,10,Monday,2018-02,42.57140046296296,SP,464.23506690267203
1.0,215.0,21.0,1.0,236.0,10,Monday,2018-02,34.570717592592594,RS,852.075076493755
1.0,99.9,16.46,1.0,116.36,10,Monday,2018-02,29.570266203703703,SC,468.16234560619847
1.0,149.9,27.59,1.0,177.49,10,Monday,2018-02,31.569641203703704,MG,1727.1554152268122
1.0,29.99,11.85,1.0,41.84,10,Monday,2018-02,21.568229166666665,SP,212.69293907052213
1.0,112.0,15.53,1.0,127.53,10,Monday,2018-02,43.56376157407407,SC,609.1715467015845
3.0,107.97,38.07,1.0,146.04,10,Monday,2018-02,21.56050925925926,SP,233.02102720601263
1.0,65.0,20.94,1.0,85.94,10,Monday,2018-02,22.55642361111111,RJ,528.4611877865167
1.0,99.49,13.04,1.0,112.53,10,Monday,2018-02,21.54832175925926,SP,529.1412183808802
1.0,36.0,14.1,1.0,50.1,11,Monday,2018-02,30.536030092592593,RS,832.9657573625042
1.0,86.0,12.1,1.0,98.1,11,Monday,2018-02,22.535439814814815,SP,305.3854621303108
1.0,49.99,16.6,1.0,66.59,11,Monday,2018-02,24.53420138888889,PR,332.0678674356421
1.0,52.11,11.86,1.0,63.97,11,Monday,2018-02,21.534074074074073,SP,396.2621821150335
1.0,80.99,18.14,1.0,99.13,11,Monday,2018-02,29.532581018518517,RJ,1203.4985763608554
1.0,65.99,16.71,1.0,82.7,11,Monday,2018-02,22.53148148148148,DF,876.5161314364075
1.0,39.99,15.1,1.0,58.28,11,Monday,2018-02,23.524733796296296,MG,704.4126125790826
1.0,325.0,10.47,1.0,335.47,11,Monday,2018-02,13.521793981481482,SP,11.730028624655096
1.0,92.0,17.0,2.0,109.0,11,Monday,2018-02,30.52167824074074,SP,136.3307312306543
1.0,94.9,11.87,1.0,106.77,11,Monday,2018-02,22.51909722222222,SP,25.806576371939514
1.0,655.0,21.84,1.0,676.84,11,Monday,2018-02,28.51704861111111,MG,587.1866994436278
1.0,27.9,8.27,1.0,36.17,11,Monday,2018-02,13.5153125,SP,77.60663958276416
1.0,19.9,11.85,1.0,31.75,11,Monday,2018-02,21.514965277777776,SP,123.56775129920112
3.0,149.7,85.1,1.0,234.79,11,Monday,2018-02,21.510775462962965,SP,415.4220753100121
1.0,150.99,13.19,2.0,164.18,11,Monday,2018-02,24.507002314814816,SP,672.3157900634993
1.0,15.9,15.1,1.0,31.0,11,Monday,2018-02,23.505787037037038,RJ,500.5238451550788
2.0,73.8,33.2,1.0,107.0,11,Monday,2018-02,23.505752314814814,SP,319.3668810765085
1.0,52.99,25.65,1.0,78.64,12,Monday,2018-02,31.499340277777776,SP,694.6820750613231
1.0,56.0,16.15,1.0,72.15,12,Monday,2018-02,23.494641203703704,PR,750.943661088468
1.0,29.99,21.15,1.0,51.14,12,Monday,2018-02,30.491284722222222,PB,2185.7666124641405
1.0,179.99,13.81,1.0,193.8,12,Monday,2018-02,13.491273148148148,SP,18.325553048484444
1.0,39.9,15.11,1.0,55.01,12,Monday,2018-02,24.485185185185184,PR,386.08919170635426
1.0,99.99,19.94,1.0,119.93,12,Monday,2018-02,42.473877314814814,MG,569.0199249487027
1.0,10.0,11.85,2.0,21.85,12,Monday,2018-02,23.47275462962963,SP,307.25921097452533
1.0,169.9,31.94,1.0,201.84,12,Monday,2018-02,28.472256944444446,SC,527.9761734965176
1.0,209.9,18.72,1.0,228.62,12,Monday,2018-02,28.469074074074076,RJ,517.5672784051224
1.0,39.0,16.11,1.0,55.11,12,Monday,2018-02,36.46603009259259,SP,875.5419351279996
1.0,109.9,11.97,1.0,121.87,12,Monday,2018-02,13.46542824074074,SP,8.899943373166145
1.0,99.99,12.4,1.0,112.39,12,Monday,2018-02,16.464375,SP,85.95375813728191
1.0,33.9,9.94,1.0,43.84,12,Monday,2018-02,29.463726851851852,SP,138.03341069169926
1.0,29.99,21.15,1.0,51.14,12,Monday,2018-02,35.46321759259259,PB,1968.7055372445
1.0,59.99,17.67,2.0,77.66,12,Monday,2018-02,27.462650462962962,RJ,605.6861100887268
1.0,105.9,17.99,1.0,123.89,13,Monday,2018-02,23.455520833333335,ES,873.4067872036227
1.0,34.9,7.78,1.0,42.68,13,Monday,2018-02,13.453703703703704,SP,60.05979615029734
1.0,16.9,7.78,1.0,24.68,13,Monday,2018-02,13.452037037037037,SP,29.618575790882836
2.0,164.98,36.97,1.0,201.95,13,Monday,2018-02,24.44679398148148,PE,1193.9809359571611
1.0,58.99,11.73,1.0,70.72,13,Monday,2018-02,8.445682870370371,SP,41.74077594599063
1.0,210.0,24.05,1.0,234.05,13,Monday,2018-02,13.444155092592593,SP,167.98962900281262
2.0,119.8,32.84,1.0,152.64,13,Monday,2018-02,27.44306712962963,SP,409.5763881486605
1.0,299.9,13.6,1.0,313.5,13,Monday,2018-02,50.43853009259259,SP,248.3019014204834
1.0,12.67,14.1,1.0,26.77,13,Monday,2018-02,27.438287037037036,PR,375.4016143779508
1.0,51.2,34.16,1.0,85.36,13,Monday,2018-02,31.434537037037035,MA,2102.9302605514663
1.0,15.9,11.85,1.0,27.75,13,Monday,2018-02,21.425810185185185,SP,284.77430097228273
1.0,138.0,13.99,1.0,151.99,13,Monday,2018-02,21.421168981481483,SP,422.65688696930494
1.0,233.91,15.39,1.0,249.3,13,Monday,2018-02,28.41724537037037,RS,893.3336706075002
2.0,99.8,35.2,1.0,135.0,14,Monday,2018-02,22.41554398148148,RJ,677.6639419417933
1.0,29.9,15.1,1.0,45.0,14,Monday,2018-02,34.41354166666667,SP,586.3249682456305
1.0,84.0,15.34,1.0,99.34,14,Monday,2018-02,27.413321759259258,SC,446.8855925763668
1.0,129.9,12.11,1.0,142.01,14,Monday,2018-02,13.412847222222222,SP,9.29864491379742
1.0,12.25,14.1,1.0,26.35,14,Monday,2018-02,21.408692129629628,RJ,359.4867826994758
1.0,64.8,12.79,1.0,77.59,14,Monday,2018-02,29.406608796296297,SP,124.36047249600341
3.0,67.5,26.15,1.0,93.66,14,Monday,2018-02,16.40644675925926,SP,48.74850355976887
1.0,99.99,14.43,1.0,114.42,14,Monday,2018-02,36.40101851851852,PR,351.74075308839787
1.0,21.96,15.1,1.0,37.06,14,Monday,2018-02,29.40025462962963,RS,982.9188723284692
1.0,149.9,50.71,1.0,200.61,14,Monday,2018-02,31.396828703703704,BA,1374.3549242038985
4.0,231.2,66.6,1.0,297.8,14,Monday,2018-02,27.394872685185184,SC,476.70378586727384
1.0,29.99,15.1,1.0,45.09,14,Monday,2018-02,27.392743055555556,MS,1080.995030083781
2.0,158.9,29.68,1.0,217.82,14,Monday,2018-02,28.389409722222222,SP,264.1014045715159
1.0,109.9,18.02,1.0,127.92,14,Monday,2018-02,24.389155092592592,RJ,467.6528186544791
1.0,149.0,40.37,1.0,189.37,14,Monday,2018-02,27.38741898148148,SP,298.91329471105365
1.0,67.9,15.23,1.0,83.13,14,Monday,2018-02,24.3859375,SC,570.9441308498989
1.0,34.9,7.78,1.0,42.68,14,Monday,2018-02,13.38394675925926,SP,20.840203342603196
1.0,65.0,11.73,1.0,76.73,14,Monday,2018-02,17.378125,SP,5.140072966510353
1.0,198.9,22.19,1.0,221.09,15,Monday,2018-02,37.374340277777776,RO,2362.4448090610535
1.0,12.9,15.1,1.0,28.0,15,Monday,2018-02,23.372800925925926,RJ,454.56459096198023
1.0,107.0,12.25,1.0,119.25,15,Monday,2018-02,22.36886574074074,SP,77.30534682436931
1.0,21.99,11.85,1.0,33.84,15,Monday,2018-02,21.36258101851852,SP,247.7469148425915
1.0,56.99,16.16,2.0,73.15,15,Monday,2018-02,24.35630787037037,SC,572.443655735825
1.0,89.7,16.39,1.0,106.09,15,Monday,2018-02,27.354861111111113,RJ,501.32221952140077
1.0,74.99,12.23,1.0,87.22,15,Monday,2018-02,16.3540625,SP,87.61591504315221
1.0,49.0,14.1,1.0,63.1,15,Monday,2018-02,21.346608796296298,RJ,367.9247659627624
1.0,149.0,12.54,1.0,161.54,15,Monday,2018-02,16.34585648148148,SP,410.30256499825214
1.0,79.9,15.31,1.0,95.21,15,Monday,2018-02,34.34475694444444,SP,601.1218190119513
1.0,85.71,13.62,1.0,99.33,15,Monday,2018-02,28.343252314814816,SP,404.83970576752586
1.0,49.99,15.1,1.0,65.09,16,Monday,2018-02,27.32849537037037,RJ,668.6457936490258
1.0,35.0,7.78,1.0,42.78,16,Monday,2018-02,13.328078703703703,SP,34.94669419617927
1.0,29.99,8.72,1.0,38.71,16,Monday,2018-02,13.320509259259259,SP,71.14962284675104
1.0,45.9,16.92,1.0,62.82,16,Monday,2018-02,27.319525462962964,BA,1464.8176683619365
2.0,59.96,28.2,1.0,88.16,16,Monday,2018-02,23.310578703703705,GO,816.4688745548633
1.0,139.0,36.63,1.0,175.63,16,Monday,2018-02,28.304780092592594,RS,824.0685023386081
1.0,14.22,7.78,1.0,22.0,16,Monday,2018-02,13.296215277777778,SP,97.93974477290864
1.0,50.0,14.1,1.0,64.1,16,Monday,2018-02,28.296180555555555,RS,851.72022289405
1.0,34.9,7.78,1.0,42.68,17,Monday,2018-02,13.287152777777777,SP,10.0510032244085
1.0,53.6,22.25,1.0,75.85,17,Monday,2018-02,27.286064814814814,MG,813.4584949503067
1.0,25.89,14.1,1.0,39.99,17,Monday,2018-02,29.285405092592594,MG,629.8564913760879
3.0,408.0,50.42999999999999,1.0,458.43,17,Monday,2018-02,23.284699074074073,SP,405.9805142880915
1.0,599.0,24.68,1.0,623.68,17,Monday,2018-02,31.28178240740741,PE,463.9499826578674
1.0,89.99,19.17,1.0,109.16,17,Monday,2018-02,22.28045138888889,TO,1495.4714344324893
1.0,95.15,12.8,1.0,107.95,17,Monday,2018-02,24.27699074074074,SP,533.2026168996106
1.0,35.99,12.69,1.0,48.68,17,Monday,2018-02,21.274675925925926,SP,284.77430097228273
1.0,29.9,17.63,3.0,47.53,17,Monday,2018-02,34.273472222222225,PE,2128.249680946447
1.0,13.65,16.79,1.0,30.44,17,Monday,2018-02,30.269641203703703,MT,1618.6448671970809
1.0,74.9,12.65,1.0,87.55,17,Monday,2018-02,30.268125,SP,526.4204197658987
1.0,67.9,12.61,1.0,80.51,17,Monday,2018-02,24.268125,SP,526.4204197658987
1.0,157.77,14.85,1.0,172.62,17,Monday,2018-02,21.258506944444445,RJ,292.7720715830615
1.0,89.9,17.88,1.0,107.78,17,Monday,2018-02,29.25298611111111,GO,458.3984221782865
1.0,19.9,15.79,1.0,35.69,17,Monday,2018-02,35.2521412037037,BA,831.7242049121672
1.0,110.8,11.98,1.0,122.78,17,Monday,2018-02,13.250972222222222,SP,140.46374516312622
2.0,137.23,30.86,1.0,168.09,18,Monday,2018-02,16.247847222222223,MG,2.7699319168329866
2.0,19.98,15.56,6.0,35.54,18,Monday,2018-02,13.246898148148148,SP,97.36509622386122
1.0,99.99,14.43,1.0,114.42,18,Monday,2018-02,36.24381944444445,PR,311.0040488185147
1.0,24.99,14.1,1.0,39.09,18,Monday,2018-02,22.243541666666665,PR,332.4487718772688
1.0,99.0,19.93,2.0,118.93,18,Monday,2018-02,27.242974537037036,SP,697.1261388817244
1.0,21.9,11.85,1.0,33.75,18,Monday,2018-02,21.241736111111113,SP,157.95986629100327
1.0,110.99,14.17,1.0,125.16,18,Monday,2018-02,16.241550925925925,SP,117.218627761301
1.0,69.9,26.11,1.0,96.01,18,Monday,2018-02,22.23633101851852,MG,406.57037961923476
1.0,79.9,16.32,1.0,96.22,18,Monday,2018-02,30.231261574074075,RS,856.8423928112903
1.0,129.9,15.66,1.0,145.56,18,Monday,2018-02,24.23122685185185,RJ,541.5561904858367
1.0,179.0,16.0,1.0,195.0,18,Monday,2018-02,21.230486111111112,MG,538.5357410111407
1.0,69.9,15.93,1.0,85.83,18,Monday,2018-02,24.225532407407407,BA,1505.9550865626793
1.0,190.0,17.09,1.0,207.09,18,Monday,2018-02,24.224386574074074,MG,668.6357555371593
1.0,210.0,50.0,1.0,260.0,18,Monday,2018-02,28.215300925925927,SC,425.6856898335625
1.0,227.8,16.34,1.0,244.14,18,Monday,2018-02,30.213703703703704,RS,806.1800690812638
1.0,89.9,36.14,1.0,126.04,18,Monday,2018-02,21.20914351851852,SP,199.96258159550138
1.0,53.99,7.78,1.0,61.77,18,Monday,2018-02,8.208912037037036,SP,100.36708377246102
1.0,30.99,16.79,1.0,47.78,19,Monday,2018-02,29.205023148148147,BA,1391.5297472584366
1.0,94.9,13.68,1.0,108.58,19,Monday,2018-02,28.20334490740741,SP,241.62273589217722
1.0,34.9,15.1,1.0,50.0,19,Monday,2018-02,31.202476851851852,SP,583.827739640866
1.0,54.0,16.63,1.0,70.63,19,Monday,2018-02,22.202106481481483,RJ,354.8185490309287
1.0,49.9,13.37,1.0,63.27,19,Monday,2018-02,21.201631944444443,SP,361.5135861081004
2.0,52.28,23.46,2.0,75.74000000000001,19,Monday,2018-02,13.199571759259259,SP,10.788571891077492
1.0,204.0,62.17,1.0,266.17,19,Monday,2018-02,24.19564814814815,SP,705.9364574032313
1.0,157.2,14.85,1.0,172.05,19,Monday,2018-02,23.192557870370372,GO,808.971130002238
3.0,479.97,50.25,1.0,530.22,19,Monday,2018-02,22.19247685185185,SP,227.05977543817693
1.0,43.0,12.69,1.0,55.69,19,Monday,2018-02,21.19247685185185,SP,227.05977543817693
1.0,80.0,15.31,1.0,95.31,19,Monday,2018-02,28.190104166666668,SC,614.0320323089118
1.0,99.0,12.82,1.0,111.82,19,Monday,2018-02,24.17215277777778,SP,581.3440145890485
1.0,39.99,14.1,1.0,54.09,19,Monday,2018-02,22.172048611111112,DF,888.0999046840021
1.0,99.99,29.1,1.0,129.09,19,Monday,2018-02,41.169444444444444,DF,904.17694434818
1.0,59.99,16.18,1.0,76.17,20,Monday,2018-02,27.16204861111111,MS,641.716463094736
1.0,49.5,11.85,1.0,61.35,20,Monday,2018-02,21.160891203703702,SP,297.2109956226051
1.0,39.99,15.1,1.0,55.09,20,Monday,2018-02,23.159421296296298,MG,638.5359557772828
1.0,199.9,26.24,1.0,226.14,20,Monday,2018-02,22.15914351851852,RJ,595.9750468164227
2.0,59.98,35.2,1.0,95.18,20,Monday,2018-02,23.158877314814816,MS,860.1722905904744
1.0,119.9,27.16,1.0,147.06,20,Monday,2018-02,24.15732638888889,SC,393.79979963468446
1.0,99.9,11.9,1.0,111.8,20,Monday,2018-02,13.155104166666666,SP,28.73278147873504
1.0,18.9,16.79,1.0,35.69,20,Monday,2018-02,29.152928240740742,MG,580.3590424229341
1.0,110.0,14.52,1.0,124.52,20,Monday,2018-02,23.14721064814815,PR,354.7588782307705
1.0,199.0,18.1,1.0,217.1,20,Monday,2018-02,21.145868055555557,SP,189.8588167269926
1.0,618.0,37.6,1.0,655.6,20,Monday,2018-02,21.139756944444443,SP,249.70577484348692
1.0,23.99,7.78,1.0,31.77,20,Monday,2018-02,10.13761574074074,SP,113.86645060898981
1.0,108.0,17.33,1.0,125.33,20,Monday,2018-02,24.135636574074073,RS,1107.3173943035865
1.0,86.0,24.91,1.0,110.91,20,Monday,2018-02,23.131481481481483,SP,290.0994694971548
1.0,27.9,9.27,1.0,37.17,21,Monday,2018-02,13.121805555555556,SP,66.12380309872401
1.0,12.88,8.27,1.0,21.15,21,Monday,2018-02,22.119918981481483,SP,66.38209822442293
1.0,168.98,16.94,1.0,185.92,21,Monday,2018-02,34.11850694444445,MG,428.7763088991476
1.0,100.0,12.2,1.0,112.2,21,Monday,2018-02,22.113298611111112,SP,459.65488347381665
1.0,109.9,11.97,1.0,121.87,21,Monday,2018-02,13.112719907407408,SP,28.32867905408695
1.0,955.0,23.97,1.0,978.97,21,Monday,2018-02,27.112002314814816,BA,1076.0679032182397
1.0,40.9,17.92,1.0,58.82,21,Monday,2018-02,29.1078125,PR,599.4394309872697
1.0,69.9,23.0,1.0,92.9,21,Monday,2018-02,27.107314814814814,SP,292.21581457878864
1.0,45.9,16.11,1.0,62.01,21,Monday,2018-02,28.095844907407407,SC,526.0652120097694
1.0,134.9,13.07,1.0,147.97,21,Monday,2018-02,24.09474537037037,SP,562.3111971937595
1.0,119.9,25.68,1.0,145.58,21,Monday,2018-02,29.092037037037038,RS,985.4865545159762
1.0,49.9,13.37,1.0,63.27,21,Monday,2018-02,21.087372685185183,SP,313.9162425163881
1.0,139.0,16.73,1.0,155.73,22,Monday,2018-02,27.079733796296296,SP,288.8568303150252
1.0,109.9,16.53,1.0,126.43,22,Monday,2018-02,23.076006944444444,SP,372.58730220916397
1.0,134.9,13.07,1.0,147.97,22,Monday,2018-02,28.07042824074074,SP,445.60455755572576
1.0,79.0,15.3,1.0,94.3,22,Monday,2018-02,31.070324074074072,PR,407.1811764727242
1.0,163.0,8.4,1.0,171.4,22,Monday,2018-02,13.065891203703703,SP,10.169011403587957
1.0,64.8,16.21,1.0,81.01,22,Monday,2018-02,38.05974537037037,RS,1186.0583628282723
4.0,133.6,56.4,1.0,190.0,22,Monday,2018-02,30.05630787037037,MG,486.2132083576233
1.0,59.9,15.17,1.0,75.07,22,Monday,2018-02,23.051064814814815,DF,525.4787038059368
2.0,99.8,75.8,1.0,175.6,22,Monday,2018-02,30.04943287037037,PB,2178.1709325507586
1.0,409.0,17.62,1.0,426.62,22,Monday,2018-02,28.04571759259259,RS,850.7276369427882
1.0,489.0,19.18,1.0,508.18,22,Monday,2018-02,62.04296296296296,RJ,482.5990315827145
1.0,49.9,13.37,1.0,63.27,23,Monday,2018-02,21.041493055555556,SP,452.73349032345504
1.0,105.9,13.08,1.0,118.98,23,Monday,2018-02,21.040300925925926,SP,234.92403649143847
1.0,24.99,7.78,1.0,32.77,23,Monday,2018-02,13.034027777777778,SP,81.45149162163598
6.0,701.4000000000001,230.22,1.0,931.62,23,Monday,2018-02,36.02240740740741,PA,1952.121967574091
1.0,69.9,16.93,1.0,86.83,23,Monday,2018-02,36.008402777777775,MG,1188.0638632265398
1.0,49.99,11.85,1.0,61.84,23,Monday,2018-02,21.00326388888889,SP,194.8841260812258
1.0,47.9,15.11,1.0,63.01,0,Tuesday,2018-02,26.997905092592593,PR,221.9714337884746
1.0,36.9,15.1,1.0,52.0,0,Tuesday,2018-02,23.986215277777777,RS,445.3625579896282
1.0,122.99,15.61,1.0,138.6,0,Tuesday,2018-02,26.985405092592593,GO,821.0794994403207
